Store_ID,Department,Region,Product_Category,Date,Weekly_Sales,Cost,Profit,Holiday_Flag,Temperature,CPI
19,3,North,Sports,12-12-2024,32623.61913,27305.01751,5318.601619,0,13.25464188,245.6112355
5,3,South,Home,24-12-2023,50182.20085,34480.16352,15702.03733,0,31.44652675,223.2098638
16,3,West,Home,16-11-2024,24265.67784,22941.97353,1323.704313,0,18.86742333,227.2182893
5,6,South,Home,30-08-2024,29642.996,23367.96865,6275.027341,0,17.82002066,222.1113775
10,4,South,Groceries,27-04-2023,15061.15682,10289.35807,4771.798749,1,24.22361044,207.8180953
17,2,West,Home,01-07-2023,12135.31795,6977.279538,5158.038417,0,12.94642903,250.8641221
8,2,North,Electronics,08-11-2024,7778.009096,5622.3745,2155.634596,0,19.94560037,256.9590646
9,4,East,Home,16-06-2023,21632.76826,16386.7014,5246.066865,0,32.6690069,237.3776675
18,8,West,Groceries,15-11-2024,39622.44191,30322.69422,9299.747695,0,32.31869544,216.9809536
11,2,North,Groceries,26-07-2023,12870.08645,8393.152168,4476.93428,0,18.66873443,244.6311236
10,6,West,Clothing,16-10-2023,19651.35346,16333.82137,3317.532088,0,31.24704254,230.7927952
8,9,South,Clothing,30-04-2023,37719.47823,29635.87963,8083.598597,0,25.01873283,212.5971393
4,8,East,Electronics,05-01-2024,12260.6455,10961.61401,1299.031487,0,14.32939628,209.5806565
16,2,West,Electronics,06-03-2023,25035.27278,22252.02796,2783.244826,0,18.3072099,228.1846386
9,2,East,Electronics,04-02-2023,10772.71972,8974.33495,1798.384768,0,14.10665073,201.7556371
8,9,South,Home,08-02-2023,20065.78612,18784.69324,1281.092882,0,17.71755074,254.6637813
8,3,South,Sports,20-01-2023,24410.47573,17729.75852,6680.717203,0,22.26563075,230.6454819
17,9,North,Groceries,16-02-2024,5376.98418,4249.70127,1127.282909,0,12.76759628,201.0463306
11,10,East,Groceries,02-05-2024,12669.45921,10880.30867,1789.150544,0,26.85723676,229.8950994
1,8,North,Sports,28-04-2023,40052.10338,36917.96282,3134.140555,0,37.09845116,219.7033066
9,4,South,Sports,21-10-2024,6568.312039,5776.676578,791.6354613,0,21.97752867,232.5139585
18,8,East,Clothing,19-11-2024,31379.05117,22272.37723,9106.673936,0,33.67175119,238.791536
15,5,South,Electronics,15-01-2024,32598.90283,20728.89924,11870.0036,0,34.11964574,216.8108895
19,1,West,Sports,24-03-2023,38065.22031,31916.06484,6149.155466,0,31.47289396,259.4207732
18,7,West,Home,01-09-2024,8162.592482,5089.218582,3073.3739,0,33.04530505,234.1041358
9,8,North,Home,20-07-2024,45968.58449,32595.32804,13373.25645,0,15.29542096,250.9243031
11,4,West,Home,01-10-2023,39038.54312,37627.31259,1411.230531,0,11.42603929,239.5233844
9,7,East,Home,04-09-2024,45488.85512,39907.12882,5581.726299,0,10.55720888,209.5032814
12,6,North,Clothing,03-01-2023,7463.21538,5290.209972,2173.005408,0,31.69040706,206.7171573
18,9,East,Groceries,20-12-2024,52941.98513,45645.42551,7296.559621,0,38.01315138,252.0621393
17,7,East,Home,28-03-2023,29714.15248,23796.41719,5917.735293,0,29.52036333,237.6313758
13,1,East,Groceries,08-01-2023,30009.25038,22740.03676,7269.213621,0,13.49576708,244.2004218
20,7,South,Groceries,15-06-2023,28861.84027,22640.06278,6221.777489,0,18.88730449,218.1986308
6,7,East,Groceries,29-04-2024,34018.82423,19198.36825,14820.45597,0,17.38986071,218.3690684
6,4,East,Groceries,26-11-2023,33429.27672,26742.15798,6687.118733,0,16.31066477,217.8300814
7,3,South,Clothing,27-04-2023,20737.55123,15381.19187,5356.359353,1,12.29732407,245.7068979
8,5,North,Home,09-06-2023,44299.61798,31335.00486,12964.61312,0,37.77905217,257.5591006
8,5,North,Home,09-06-2023,44056.74056,34320.82153,9735.919036,0,38.19416726,255.0379874
14,5,North,Sports,16-09-2024,26279.21625,15801.93141,10477.28484,0,26.75582849,249.8922265
1,3,South,Electronics,13-07-2024,9609.232176,7049.645629,2559.586547,0,28.31131987,212.2632155
10,8,South,Groceries,16-08-2024,46654.60975,33185.15332,13469.45643,0,26.16142209,230.9548457
8,6,West,Groceries,17-07-2023,15624.21489,12659.32153,2964.893357,0,30.6792033,212.9325719
6,8,South,Electronics,17-08-2023,12220.77373,8848.539716,3372.234016,0,39.28934556,243.1308591
6,8,West,Clothing,20-11-2023,17195.3433,11682.75755,5512.585747,1,25.71577474,244.4521543
13,1,North,Clothing,18-10-2024,21707.53159,17608.3134,4099.218186,1,9.978014404,204.5423432
8,3,South,Sports,11-10-2023,14269.95565,9388.033856,4881.921798,0,36.60825414,205.9076339
11,5,North,Sports,24-11-2023,31864.31097,26989.79481,4874.516159,1,9.769474621,213.664951
15,5,East,Home,24-06-2023,16003.13193,12522.12814,3481.00379,1,22.13193507,239.1276652
3,3,North,Groceries,12-08-2024,30532.37411,20142.23364,10390.14047,0,23.0206897,232.8365281
15,8,West,Groceries,04-09-2023,8012.188265,7062.860243,949.3280215,0,21.17882058,249.2877366
5,4,East,Sports,25-12-2023,46354.29579,41265.32883,5088.966963,0,21.00963451,248.7389782
13,1,South,Clothing,29-04-2023,10240.58746,6264.777089,3975.810373,0,32.14804784,201.6563123
10,4,North,Sports,08-01-2024,46177.99503,31570.24424,14607.7508,0,29.56132944,218.3588317
1,9,East,Groceries,28-03-2024,41277.01795,30725.78641,10551.23154,1,37.5217404,258.3153045
14,6,East,Home,25-05-2023,36459.706,20404.99801,16054.70799,0,27.62517417,247.8453559
3,10,North,Sports,14-05-2024,31072.95323,23602.18239,7470.770838,0,39.7897264,228.1911563
12,1,North,Clothing,17-05-2024,29120.91533,16844.06682,12276.84852,0,12.96562461,228.3952588
6,7,North,Clothing,21-06-2024,36495.33936,24474.43239,12020.90697,0,28.55645689,225.9325443
4,6,South,Electronics,09-04-2023,39448.07275,32802.98668,6645.086073,0,36.37293135,243.0116468
6,6,West,Home,02-12-2023,18330.73479,13735.72901,4595.005777,0,25.42097183,226.5091795
19,4,East,Sports,06-06-2023,10272.33917,6669.388959,3602.950214,0,12.88275499,219.5598206
6,6,East,Electronics,01-07-2024,35717.85611,29595.712,6122.144113,1,13.37764356,227.5956748
20,7,North,Clothing,02-06-2023,19443.33424,14430.26329,5013.070954,0,31.29542108,247.6135041
6,2,North,Clothing,19-06-2023,20587.9426,16432.25256,4155.690041,0,13.43029482,256.4974542
5,4,East,Home,07-11-2024,28414.61769,22182.51155,6232.106136,0,37.57899421,206.673725
5,8,East,Electronics,11-09-2024,27064.1078,17404.12576,9659.982049,0,12.61620375,255.8483919
5,10,North,Electronics,26-11-2023,38017.54323,25104.21806,12913.32518,0,23.84407458,222.9710202
6,1,West,Groceries,16-03-2023,52357.53769,30418.21005,21939.32764,0,26.32400931,232.4301834
19,5,East,Electronics,06-02-2024,15812.23211,14681.0981,1131.13401,0,10.52804214,209.6214461
15,8,North,Home,17-01-2023,38518.11642,28222.77105,10295.34538,0,40.18526132,243.6206868
17,5,West,Groceries,07-04-2024,26246.89705,18594.95368,7651.943371,1,17.93464254,263.6879037
6,1,South,Groceries,07-05-2024,50581.57757,27601.69179,22979.88579,1,39.8909065,212.9186413
16,4,South,Groceries,21-10-2024,6145.155139,4417.882089,1727.27305,0,35.87905511,208.9570514
10,5,West,Clothing,02-05-2023,30257.30148,24605.69778,5651.603701,0,9.069597604,204.3664078
4,10,West,Clothing,31-08-2023,14592.38448,13121.15952,1471.224951,0,12.81047623,237.1297347
7,1,South,Clothing,30-06-2024,33949.03513,26420.30434,7528.73079,0,24.15023781,199.3975548
13,3,South,Home,11-01-2023,16871.72023,12736.03258,4135.687646,0,37.0195567,239.5884871
9,6,West,Sports,05-05-2024,29197.3308,23521.35409,5675.976712,0,39.50385336,243.5652404
19,7,North,Clothing,27-08-2023,19320.59352,15383.23734,3937.356179,0,19.77090157,246.4320909
17,1,East,Electronics,11-02-2023,34445.29084,20763.52169,13681.76915,0,40.0426488,244.6535185
12,4,East,Clothing,01-02-2024,12611.20519,9141.238589,3469.9666,0,19.84371873,231.9318072
4,10,West,Clothing,31-08-2023,15668.14474,11475.12395,4193.020794,0,13.1846877,235.0434453
14,7,East,Sports,13-11-2023,47497.60907,40107.72847,7389.880594,0,14.31582274,230.4256464
1,8,West,Home,21-08-2023,39388.70754,28810.23106,10578.47648,0,23.73593576,247.1019019
19,4,East,Sports,01-09-2023,31143.73042,27983.17303,3160.557398,0,13.33509707,221.0618642
20,7,North,Home,04-06-2024,11364.99906,8268.088708,3096.910349,0,17.63214144,197.9722911
16,1,West,Groceries,14-11-2024,24292.93556,17466.96285,6825.972707,1,27.115321,244.7540453
14,5,West,Home,27-10-2024,15680.1984,11652.07954,4028.118857,0,15.64947462,237.4404615
5,1,South,Clothing,20-02-2023,34211.2194,26747.02609,7464.193316,0,23.43943491,224.7933905
3,8,East,Groceries,14-04-2024,37442.73148,23049.34532,14393.38616,0,16.08374061,206.0129158
11,10,South,Sports,26-10-2024,18846.06944,12208.39643,6637.673002,0,30.71137903,220.1348734
10,2,East,Home,27-12-2024,45578.58488,40843.33438,4735.250504,0,35.96401157,212.1490022
6,9,West,Home,08-05-2023,15096.9379,13590.94105,1505.996845,1,21.31492442,240.2914116
13,4,West,Groceries,31-10-2024,22476.89554,16804.46388,5672.431661,0,18.15027296,252.5253249
13,8,South,Electronics,07-05-2023,49424.11234,29768.58416,19655.52817,0,26.83898522,241.6782249
5,7,North,Clothing,28-11-2023,22450.54911,20751.8252,1698.723907,1,14.0979531,233.4432643
9,1,East,Groceries,29-04-2024,12761.36221,12313.32263,448.0395849,0,34.66396746,208.9876789
19,3,West,Clothing,08-12-2023,32935.03225,18638.67942,14296.35283,1,16.54680035,220.8353989
16,10,South,Electronics,16-04-2023,7313.313771,7473.81833,-160.5045596,0,30.63611115,246.5297247
9,3,East,Clothing,06-05-2023,4762.980108,4474.111,288.8691072,0,33.90577129,226.6966811
20,3,East,Clothing,12-11-2024,49990.74798,45818.33111,4172.416874,0,23.48628947,253.3950372
17,2,South,Home,24-09-2023,34229.03511,23124.44387,11104.59124,0,34.17658933,250.723772
14,3,South,Electronics,21-08-2023,38565.40419,24496.21321,14069.19097,0,31.83342675,204.3806766
7,2,West,Clothing,20-11-2023,41103.79124,27549.02411,13554.76713,1,18.32703239,257.3102797
14,1,West,Groceries,06-05-2023,20827.30355,12608.05921,8219.244337,0,28.82827905,249.8889162
4,9,West,Home,01-10-2023,36793.70304,29146.1098,7647.593232,0,29.55059208,260.3588047
10,6,West,Electronics,31-05-2024,48835.38629,33157.10058,15678.28571,0,29.69324023,239.0626844
17,3,West,Sports,23-10-2023,47855.11968,35686.58889,12168.53079,0,17.38646165,246.6574331
13,6,South,Sports,06-06-2023,43056.69196,32561.04149,10495.65047,0,27.86480412,257.4963848
6,1,South,Electronics,20-10-2024,45496.44263,33291.22657,12205.21606,0,13.93586122,228.0680816
20,8,South,Sports,09-04-2023,44240.65863,35899.21465,8341.443978,0,38.03912679,225.379446
6,4,East,Groceries,08-12-2023,21113.41774,19796.35911,1317.058624,0,41.14081572,199.4496814
18,3,East,Home,13-09-2023,11484.30507,10739.09125,745.2138248,0,25.85715978,238.7626001
17,6,South,Sports,27-02-2023,33950.67709,32372.41221,1578.26488,0,10.9385782,226.3509906
6,6,South,Home,06-12-2023,33843.04695,24409.76608,9433.280864,0,32.75421516,217.596941
15,10,East,Sports,09-01-2023,8251.266993,6592.79478,1658.472212,0,40.98121016,206.3823346
8,6,South,Clothing,27-12-2024,46574.43638,37754.4076,8820.028774,0,12.73796314,239.48877
15,8,West,Electronics,01-12-2023,24876.33252,16596.89612,8279.436399,0,14.67619351,239.4869539
12,2,East,Groceries,22-01-2023,21384.3714,20355.70556,1028.665837,0,21.96588613,234.6657497
15,2,West,Electronics,08-05-2024,30154.67396,23811.52467,6343.14929,1,39.07130822,246.4882025
13,6,East,Groceries,13-03-2023,16586.89329,10240.27881,6346.614481,0,22.30537722,199.5232996
9,8,North,Sports,25-09-2024,28026.00527,22927.92972,5098.075546,0,27.18784272,234.9608188
11,6,East,Sports,27-10-2024,61191.25418,41942.02508,19249.2291,1,17.27316509,239.5321184
10,8,North,Home,16-09-2023,26005.74448,16754.50612,9251.238363,0,21.02951675,254.7800259
14,2,North,Sports,15-04-2024,40787.66929,33072.45016,7715.219127,0,25.61768038,208.9777854
8,2,East,Electronics,01-12-2023,27745.13977,19609.08514,8136.054633,0,36.04421759,246.6305575
2,5,East,Electronics,20-01-2023,45417.33333,34357.79998,11059.53335,0,13.50855622,206.2178134
10,8,South,Sports,12-08-2023,39101.92319,26708.68766,12393.23554,1,36.85108896,243.4159308
20,9,East,Home,20-10-2024,45588.50014,41987.31368,3601.186452,0,15.64498021,240.91807
17,7,West,Electronics,20-09-2024,44524.93875,28789.5013,15735.43745,0,39.28161895,218.0715738
1,5,East,Home,09-02-2023,41899.97997,24446.56314,17453.41683,0,31.84090324,222.407479
3,2,South,Clothing,14-08-2023,24937.27819,21321.91317,3615.365024,1,19.0366814,223.8649319
16,3,West,Clothing,09-01-2024,30165.99241,24965.7898,5200.202617,0,35.64490777,205.3912623
9,9,West,Sports,05-10-2023,23485.39582,15769.48898,7715.906844,0,34.49145918,256.4897625
12,7,South,Clothing,08-09-2023,31435.65038,24049.20191,7386.448474,0,25.47800708,252.3132562
3,2,West,Sports,29-01-2023,12102.65216,8075.446481,4027.205675,0,11.94775215,216.875762
5,6,South,Electronics,14-11-2023,6079.07014,4381.209919,1697.860221,0,18.98408242,258.1387003
14,5,South,Electronics,20-05-2023,42910.462,38771.20551,4139.25649,0,33.78188603,201.0188762
14,1,West,Home,17-08-2023,12111.22398,8251.213263,3860.01072,0,38.54414047,246.6358909
2,5,East,Sports,20-07-2023,28377.40154,24333.40478,4043.996759,0,28.2001925,205.3807154
17,4,North,Home,18-05-2023,13728.19822,9135.757195,4592.441028,0,27.1694096,256.0880112
11,9,West,Home,25-02-2023,35392.505,28811.12158,6581.383415,0,15.67411402,203.2546566
19,2,South,Clothing,07-09-2024,7508.007189,6130.509917,1377.497272,0,23.0589291,212.3577974
12,5,South,Sports,23-01-2023,54220.66347,40764.19786,13456.46561,1,34.71728626,203.4224339
6,4,East,Home,07-02-2024,17240.70755,12759.61542,4481.092137,0,19.7208457,204.2180352
17,8,West,Sports,30-09-2023,18232.3221,15092.76627,3139.55583,1,19.65798411,239.5546524
19,6,East,Groceries,23-08-2024,47763.4737,34036.26262,13727.21108,0,14.03297493,202.2175186
3,6,North,Electronics,18-05-2024,21115.96626,19977.58352,1138.382742,0,23.53659763,255.7199055
18,8,West,Groceries,15-11-2024,45987.17012,31846.81299,14140.35713,0,35.21652903,216.5245153
5,4,East,Home,07-01-2023,54386.35685,42115.09909,12271.25776,1,25.54151049,253.2024177
16,2,North,Sports,02-01-2023,28548.63793,18109.5581,10439.07983,0,19.22624776,225.1350879
13,10,East,Sports,12-10-2023,17008.54875,14867.95467,2140.594081,0,30.09917801,207.0115672
2,10,West,Clothing,22-10-2024,17211.66927,13408.992,3802.677271,1,12.45510949,262.6345973
11,7,North,Electronics,02-08-2024,12102.415,9047.157382,3055.257619,0,31.65157293,206.9530328
18,6,East,Sports,31-08-2024,50142.95634,37732.34626,12410.61008,0,25.15752997,215.3130872
2,4,East,Clothing,14-11-2023,6428.535821,4230.538353,2197.997468,0,22.70625239,223.3425569
1,10,South,Sports,04-03-2024,27857.60229,18812.29495,9045.307339,0,35.94012424,224.4746187
14,4,West,Electronics,10-12-2024,20267.81515,18423.41347,1844.401678,0,13.51027536,217.6039019
18,6,North,Sports,18-04-2024,43371.89882,46470.42981,-3098.530989,0,29.15955146,234.1166771
11,2,North,Clothing,15-06-2024,13801.2368,10865.08308,2936.153722,0,38.15995424,256.7194812
17,6,South,Electronics,15-10-2024,27102.86806,26464.85758,638.0104766,0,39.65965676,224.7639591
2,7,North,Electronics,30-12-2023,10911.21492,8252.983299,2658.231616,0,32.00084299,231.25166
3,9,South,Electronics,18-07-2024,44836.66015,25875.20112,18961.45903,0,12.71875928,255.0435848
16,10,North,Electronics,22-08-2023,18728.65527,14616.22053,4112.434737,0,12.41469532,233.5619113
19,10,East,Sports,19-10-2023,21322.82803,17406.56145,3916.266577,0,25.02277629,238.1425834
16,4,North,Sports,25-01-2023,30183.28617,25247.80901,4935.477156,0,16.10264849,245.8686333
1,4,South,Clothing,19-03-2024,10402.82751,8325.493692,2077.333816,0,29.14077534,234.2672717
17,4,East,Electronics,06-11-2024,5415.637501,4409.997739,1005.639762,0,28.26616826,200.3550271
1,5,East,Groceries,06-09-2023,33615.82235,26917.5452,6698.277158,0,32.94611698,206.4941333
6,9,West,Home,08-05-2023,14744.17163,13440.91613,1303.255495,1,19.01410483,241.3474911
20,3,West,Electronics,29-08-2024,48420.1123,40329.00296,8091.109337,1,11.40811506,237.2088983
5,10,North,Electronics,24-10-2023,22654.42364,15304.85867,7349.564964,0,38.49168047,225.8679562
13,3,North,Electronics,14-07-2023,5618.979264,4764.388503,854.590761,0,12.95982009,216.9281815
3,9,North,Groceries,10-06-2023,6481.483121,5842.054471,639.42865,0,24.28383311,248.749444
2,4,North,Home,28-06-2023,21813.20059,20261.3065,1551.894085,0,25.25426991,255.7152533
12,9,South,Electronics,07-04-2024,20148.4944,15697.83782,4450.656577,0,21.16390282,204.5218781
12,1,North,Clothing,17-05-2024,29398.71749,16175.41309,13223.3044,0,13.41121154,224.7604349
20,9,West,Electronics,10-12-2023,35599.01349,23582.26265,12016.75084,1,29.09715762,252.2005689
9,3,West,Groceries,17-08-2023,23575.15242,14825.13097,8750.021453,0,24.62776565,228.6117375
12,9,South,Electronics,06-08-2024,13045.56196,7546.606803,5498.955156,1,32.70901856,250.5540516
1,2,South,Home,29-02-2024,43344.77336,27138.83251,16205.94085,0,11.94543706,254.6724412
4,5,South,Electronics,08-10-2023,16327.25109,12070.12705,4257.124039,0,36.16434291,238.4650877
5,6,North,Sports,29-06-2024,39519.6035,29534.30846,9985.295036,1,23.00240109,225.1291975
13,3,South,Clothing,31-10-2023,24519.62774,17012.87573,7506.752009,0,40.83642135,245.7856847
14,2,North,Sports,23-10-2024,24790.79733,20898.16629,3892.631035,0,30.91386571,234.7184309
15,10,North,Groceries,19-04-2023,8300.124707,7522.423342,777.7013651,0,20.76828455,204.5904849
4,9,West,Home,02-05-2023,38567.00708,31443.46141,7123.545672,0,35.83642705,232.5622686
18,3,West,Electronics,20-07-2024,11572.43776,8643.338503,2929.099259,0,15.60765156,249.7578148
9,7,North,Electronics,20-11-2024,15269.5813,11871.34052,3398.240773,0,16.29412282,251.5778896
2,3,West,Groceries,11-07-2023,42435.88548,41356.10124,1079.784238,0,9.86974109,228.8805374
17,4,South,Clothing,11-09-2024,6378.920412,5091.99573,1286.924682,0,24.08581381,222.4110936
10,1,West,Clothing,09-07-2024,8924.369983,5679.678225,3244.691758,1,36.88118506,248.909362
6,10,North,Clothing,17-06-2024,46949.68573,34012.71718,12936.96855,0,16.54363073,213.2156923
14,2,South,Electronics,15-10-2023,9437.741653,6949.163655,2488.577998,0,39.7324966,228.4434347
17,3,West,Sports,23-10-2023,47452.84196,31958.54797,15494.29399,0,16.24154704,247.0143506
17,1,South,Groceries,14-09-2024,35774.46799,30388.52351,5385.944487,0,35.4423612,243.5022383
12,5,North,Groceries,11-08-2024,37524.44602,24073.92352,13450.52251,0,30.83657503,216.2394188
15,2,East,Sports,15-06-2024,36092.34745,25685.72073,10406.62672,0,33.46329467,258.9580366
12,3,North,Home,15-05-2023,50286.26803,37662.44306,12623.82497,0,22.94736837,228.8270072
13,8,South,Sports,19-11-2024,45179.05525,40478.19341,4700.861833,0,20.87358484,212.9228207
19,2,West,Electronics,21-11-2024,38436.89494,30459.56466,7977.330282,0,15.61520933,240.2183982
12,2,East,Groceries,28-07-2024,33877.95164,25899.1274,7978.824234,0,22.17622982,245.7400926
4,2,North,Clothing,05-02-2023,33269.10633,26790.47617,6478.63016,0,19.28032019,206.4508466
16,9,North,Groceries,25-12-2023,15232.46142,15063.68583,168.7755885,0,10.7279026,244.9839228
14,2,East,Clothing,10-10-2024,35582.47744,26901.22543,8681.252007,0,41.27764635,240.1460998
19,3,West,Sports,20-05-2023,11571.40426,8875.336554,2696.067709,0,29.44917513,224.2534291
13,7,East,Groceries,15-12-2023,38393.26881,28907.00207,9486.266737,0,19.66336906,223.3748253
16,9,North,Groceries,25-12-2023,14836.89044,13960.36102,876.5294226,0,11.92303852,245.3390937
4,10,West,Sports,30-06-2023,24657.56174,16782.85343,7874.708302,0,34.40556385,228.1939479
1,1,West,Sports,26-02-2024,30401.58338,22429.18286,7972.400514,0,18.70056527,215.7022282
2,6,East,Clothing,18-01-2023,47543.91625,30635.19081,16908.72544,0,25.84203765,216.4538997
9,7,North,Electronics,29-12-2023,28841.0226,20489.85709,8351.165511,0,15.59407639,231.1334566
8,4,West,Clothing,13-05-2023,23221.34343,18191.04249,5030.30094,0,15.80947472,222.1930104
9,10,East,Home,27-05-2024,22362.1708,18190.0341,4172.136692,0,17.02010022,215.7850493
1,3,North,Groceries,28-04-2024,47405.0966,39059.73925,8345.357345,0,21.04660864,225.3008374
13,2,North,Electronics,01-10-2023,32964.36048,31535.152,1429.208479,0,32.63760581,197.9699064
1,8,North,Sports,17-05-2024,22385.58381,13306.61555,9078.968255,0,13.46371592,223.7484466
11,10,West,Sports,31-03-2024,36536.70024,29107.15782,7429.542417,0,28.61618797,249.2692724
16,3,South,Home,27-08-2023,43434.76884,37134.96705,6299.80179,0,23.57186931,232.7519717
7,6,West,Electronics,13-12-2024,36011.83941,23875.21842,12136.62099,0,8.975828164,238.0548372
6,1,East,Home,13-05-2024,50140.41496,29903.65511,20236.75985,0,13.74549682,242.2705226
7,7,West,Electronics,22-07-2023,28320.1369,20961.93263,7358.204264,0,14.38218699,236.8568158
8,9,South,Electronics,02-03-2024,10741.44208,7776.336582,2965.105498,0,32.15252789,263.5911624
4,7,West,Groceries,09-06-2024,22326.42145,15057.12527,7269.29618,0,34.37763608,211.342568
8,9,East,Sports,21-08-2023,9385.786415,7051.425148,2334.361267,0,28.04459454,215.4064435
3,10,West,Groceries,16-03-2023,6422.624751,4603.521462,1819.10329,0,17.15186756,232.9850005
18,6,North,Sports,18-04-2024,48330.22623,39316.69813,9013.528107,0,32.42516546,233.3540245
9,6,West,Electronics,27-12-2024,42360.44752,25253.73785,17106.70968,0,29.67027419,207.2773408
16,1,South,Home,09-07-2024,16263.63819,12041.84347,4221.794725,1,14.61244743,228.2610586
16,2,West,Electronics,06-03-2023,23329.65665,20498.28632,2831.370322,0,20.42766041,226.2794417
1,1,West,Sports,26-02-2024,28658.0913,20947.29872,7710.792582,0,21.28400624,220.8888907
19,7,North,Sports,01-11-2023,26680.99354,18890.31076,7790.682786,0,25.77314523,199.1828688
6,8,North,Clothing,26-01-2024,45693.6687,28771.77413,16921.89457,0,12.30586171,249.3087779
17,8,West,Sports,29-01-2023,39108.28165,24527.42438,14580.85728,0,36.13571925,199.1153224
19,5,East,Electronics,06-02-2024,16136.46039,13526.71412,2609.746271,0,10.01691236,215.7478886
9,3,South,Groceries,29-03-2023,29104.95156,24382.63969,4722.311863,0,26.46122271,221.4616935
14,7,West,Sports,11-09-2023,47774.56136,39724.24424,8050.317121,0,40.37913063,222.8514953
19,7,North,Clothing,27-08-2023,17463.82935,13640.50129,3823.328053,0,21.39391974,248.544104
13,5,East,Home,24-02-2023,20843.00087,13089.13716,7753.86371,0,29.04344975,203.8939258
17,1,North,Groceries,12-06-2023,37099.03203,22302.7065,14796.32553,0,15.72732158,246.597563
18,6,North,Sports,11-05-2023,21851.6994,19679.59488,2172.104523,1,22.13925316,230.0227079
16,8,North,Groceries,21-09-2023,16004.73775,10679.26716,5325.470592,0,35.80169163,209.0528199
13,10,West,Groceries,04-09-2024,28695.5052,19061.23642,9634.268774,0,27.82733905,196.668474
1,9,South,Electronics,21-04-2024,34404.45648,23018.21689,11386.2396,0,19.37617948,226.9838838
13,6,East,Clothing,13-08-2023,28048.05182,25270.22482,2777.827,0,21.77000151,214.191754
5,5,East,Groceries,09-06-2024,45470.53998,35704.42073,9766.119256,0,17.09581931,206.5783016
2,10,North,Groceries,27-05-2023,44760.53041,35511.51805,9249.012363,0,11.04695653,256.0602543
5,3,South,Clothing,12-04-2023,8740.660449,8366.791269,373.86918,0,12.50424627,210.9830923
18,6,South,Clothing,16-04-2023,45109.10703,28583.14611,16525.96092,0,24.89227259,232.38906
6,1,East,Home,07-02-2023,35146.4837,26141.37836,9005.105339,1,26.63822155,212.4617882
12,8,East,Home,09-02-2024,50890.16244,29674.48343,21215.67901,0,22.13493,204.1313275
15,4,North,Sports,02-12-2024,33580.24935,26185.7642,7394.485153,0,31.53289562,227.0879706
11,2,North,Groceries,26-07-2023,11974.68015,7615.937894,4358.742257,0,19.82108497,242.4810741
7,6,East,Sports,30-05-2024,48210.00703,27876.02247,20333.98455,0,10.19149582,216.4701562
9,4,North,Home,25-09-2024,44655.98866,29143.86482,15512.12384,1,38.26591471,222.5877872
18,9,West,Groceries,01-04-2023,5314.90893,4107.558194,1207.350736,0,31.45997179,241.0405227
6,3,East,Sports,19-11-2024,24705.65874,19377.35305,5328.305688,0,30.50597717,229.3031126
3,10,South,Electronics,06-07-2023,33800.72757,28871.39195,4929.335621,0,23.90343165,258.0536933
8,2,North,Home,10-11-2023,43661.37317,29032.17028,14629.2029,1,37.51307633,221.5834317
2,7,North,Electronics,30-12-2023,10329.25425,8288.391109,2040.86314,0,31.89716589,227.2436768
1,4,North,Clothing,14-05-2024,30568.80348,25708.58944,4860.214038,1,25.07243779,203.6842015
10,6,North,Home,15-06-2024,43372.85392,34364.0851,9008.768818,0,33.82698374,259.9048855
2,2,South,Home,23-02-2023,20458.65836,16442.69008,4015.968277,0,33.97369235,216.8851437
12,4,North,Home,16-04-2023,20876.27205,18669.61798,2206.654073,0,40.41701291,216.726005
3,8,East,Sports,07-02-2023,7385.408796,6108.395566,1277.01323,0,30.68421311,229.1185607
8,3,West,Clothing,25-08-2023,9186.562683,6162.346804,3024.21588,0,12.99182829,205.3717978
15,6,South,Clothing,02-03-2023,39450.23639,24227.8661,15222.37028,0,30.87995827,227.1497241
11,2,East,Home,11-01-2024,10506.29687,5806.559164,4699.737707,0,14.43568687,236.7067764
17,4,North,Electronics,19-04-2023,30062.39157,26170.94236,3891.449212,0,17.41854798,261.1110897
1,3,East,Electronics,27-11-2024,26688.40995,22098.32776,4590.082194,0,24.6092713,209.9647611
4,10,South,Sports,03-11-2024,10465.78841,7071.172481,3394.615931,0,40.20072408,209.4612901
11,3,South,Groceries,02-08-2024,38514.67739,28932.70695,9581.970443,0,30.81114284,233.6626928
7,2,South,Home,15-11-2024,42202.25216,29529.86216,12672.39,0,22.93835359,221.5656886
12,9,South,Electronics,06-08-2024,12142.39353,7742.768095,4399.625435,1,32.35974102,253.5099448
3,7,South,Clothing,05-07-2024,48242.8244,45474.57603,2768.248365,0,13.89255488,228.3122651
15,7,East,Sports,11-11-2023,18733.70409,11926.53841,6807.165674,0,32.04113983,247.9176258
10,4,North,Home,23-08-2024,10634.58309,8984.03195,1650.551135,0,23.86079806,205.3853661
4,10,West,Sports,30-06-2023,25623.61125,15768.24474,9855.366506,0,34.44431285,226.148755
17,4,South,Groceries,13-04-2024,10898.98257,7884.34355,3014.639019,0,17.60784038,214.0225208
8,9,South,Electronics,02-03-2024,9708.578644,8036.919363,1671.659281,0,35.31554302,258.1541847
9,9,South,Clothing,11-07-2024,7716.478061,5971.394117,1745.083944,0,30.69253706,207.1344892
19,2,East,Home,14-12-2024,29980.95207,18677.44663,11303.50544,0,29.0583152,210.6230064
5,2,South,Clothing,17-06-2023,21183.04301,17411.05252,3771.990491,0,38.27092016,224.1457102
